,artist.inverted,track,time,genre,date.entered,date.peaked,week,no.
4500,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,x29th.week,39.0
4501,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,x30th.week,41.0
4502,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,x31st.week,46.0
4503,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,x32nd.week,44.0
4504,"McBride, Martina",There You Are,3:26,Country,2000-09-09,2000-10-21,x1st.week,79.0
4505,"McBride, Martina",There You Are,3:26,Country,2000-09-09,2000-10-21,x2nd.week,75.0
4506,"McBride, Martina",There You Are,3:26,Country,2000-09-09,2000-10-21,x3rd.week,75.0
4507,"McBride, Martina",There You Are,3:26,Country,2000-09-09,2000-10-21,x4th.week,75.0
4508,"McBride, Martina",There You Are,3:26,Country,2000-09-09,2000-10-21,x5th.week,73.0
4509,"McBride, Martina",There You Are,3:26,Country,2000-09-09,2000-10-21,x6th.week,64.0
4510,"McBride, Martina",There You Are,3:26,Country,2000-09-09,2000-10-21,x7th.week,60.0
4511,"McBride, Martina",There You Are,3:26,Country,2000-09-09,2000-10-21,x8th.week,60.0
4512,"McBride, Martina",There You Are,3:26,Country,2000-09-09,2000-10-21,x9th.week,60.0
4513,"McBride, Martina",There You Are,3:26,Country,2000-09-09,2000-10-21,x10th.week,63.0
4514,"McBride, Martina",There You Are,3:26,Country,2000-09-09,2000-10-21,x11th.week,63.0
4515,"McBride, Martina",There You Are,3:26,Country,2000-09-09,2000-10-21,x12th.week,82.0
4516,"McBride, Martina",There You Are,3:26,Country,2000-09-09,2000-10-21,x13th.week,92.0
4517,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,x1st.week,68.0
4518,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,x2nd.week,31.0
4519,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,x3rd.week,19.0
4520,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,x4th.week,15.0
4521,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,x5th.week,11.0
4522,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,x6th.week,6.0
4523,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,x7th.week,7.0
4524,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,x8th.week,7.0
4525,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,x9th.week,6.0
4526,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,x10th.week,5.0
4527,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,x11th.week,6.0
4528,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,x12th.week,7.0
4529,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,x13th.week,10.0
4530,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,x14th.week,12.0
4531,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,x15th.week,11.0
4532,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,x16th.week,9.0
4533,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,x17th.week,11.0
4534,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,x18th.week,12.0
4535,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,x19th.week,20.0
4536,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,x20th.week,22.0
4537,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,x21st.week,26.0
4538,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,x22nd.week,30.0
4539,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,x23rd.week,30.0
4540,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,x24th.week,39.0
4541,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,x25th.week,41.0
4542,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,x26th.week,49.0
4543,Hanson,This Time Around,4:14,Country,2000-04-22,2000-05-06,x1st.week,22.0
4544,Hanson,This Time Around,4:14,Country,2000-04-22,2000-05-06,x2nd.week,22.0
4545,Hanson,This Time Around,4:14,Country,2000-04-22,2000-05-06,x3rd.week,20.0
4546,Hanson,This Time Around,4:14,Country,2000-04-22,2000-05-06,x4th.week,45.0
4547,Hanson,This Time Around,4:14,Country,2000-04-22,2000-05-06,x5th.week,87.0
4548,Hanson,This Time Around,4:14,Country,2000-04-22,2000-05-06,x6th.week,71.0
4549,Hanson,This Time Around,4:14,Country,2000-04-22,2000-05-06,x7th.week,95.0
4550,SheDaisy,This Woman Needs,3:20,Country,2000-02-05,2000-03-04,x1st.week,82.0
4551,SheDaisy,This Woman Needs,3:20,Country,2000-02-05,2000-03-04,x2nd.week,70.0
4552,SheDaisy,This Woman Needs,3:20,Country,2000-02-05,2000-03-04,x3rd.week,70.0
4553,SheDaisy,This Woman Needs,3:20,Country,2000-02-05,2000-03-04,x4th.week,67.0
4554,SheDaisy,This Woman Needs,3:20,Country,2000-02-05,2000-03-04,x5th.week,57.0
4555,SheDaisy,This Woman Needs,3:20,Country,2000-02-05,2000-03-04,x6th.week,57.0
4556,SheDaisy,This Woman Needs,3:20,Country,2000-02-05,2000-03-04,x7th.week,61.0
4557,SheDaisy,This Woman Needs,3:20,Country,2000-02-05,2000-03-04,x8th.week,68.0
4558,SheDaisy,This Woman Needs,3:20,Country,2000-02-05,2000-03-04,x9th.week,82.0
4559,Sisqo,Thong Song,4:05,Rock,2000-01-29,2000-05-20,x1st.week,74.0
4560,Sisqo,Thong Song,4:05,Rock,2000-01-29,2000-05-20,x2nd.week,63.0
4561,Sisqo,Thong Song,4:05,Rock,2000-01-29,2000-05-20,x3rd.week,35.0
4562,Sisqo,Thong Song,4:05,Rock,2000-01-29,2000-05-20,x4th.week,26.0
4563,Sisqo,Thong Song,4:05,Rock,2000-01-29,2000-05-20,x5th.week,26.0
4564,Sisqo,Thong Song,4:05,Rock,2000-01-29,2000-05-20,x6th.week,23.0
4565,Sisqo,Thong Song,4:05,Rock,2000-01-29,2000-05-20,x7th.week,20.0
4566,Sisqo,Thong Song,4:05,Rock,2000-01-29,2000-05-20,x8th.week,16.0
4567,Sisqo,Thong Song,4:05,Rock,2000-01-29,2000-05-20,x9th.week,13.0
4568,Sisqo,Thong Song,4:05,Rock,2000-01-29,2000-05-20,x10th.week,10.0
4569,Sisqo,Thong Song,4:05,Rock,2000-01-29,2000-05-20,x11th.week,6.0
4570,Sisqo,Thong Song,4:05,Rock,2000-01-29,2000-05-20,x12th.week,6.0
4571,Sisqo,Thong Song,4:05,Rock,2000-01-29,2000-05-20,x13th.week,5.0
4572,Sisqo,Thong Song,4:05,Rock,2000-01-29,2000-05-20,x14th.week,4.0
4573,Sisqo,Thong Song,4:05,Rock,2000-01-29,2000-05-20,x15th.week,4.0
4574,Sisqo,Thong Song,4:05,Rock,2000-01-29,2000-05-20,x16th.week,4.0
4575,Sisqo,Thong Song,4:05,Rock,2000-01-29,2000-05-20,x17th.week,3.0
4576,Sisqo,Thong Song,4:05,Rock,2000-01-29,2000-05-20,x18th.week,3.0
4577,Sisqo,Thong Song,4:05,Rock,2000-01-29,2000-05-20,x19th.week,4.0
4578,Sisqo,Thong Song,4:05,Rock,2000-01-29,2000-05-20,x20th.week,3.0
4579,Sisqo,Thong Song,4:05,Rock,2000-01-29,2000-05-20,x21st.week,7.0
4580,Sisqo,Thong Song,4:05,Rock,2000-01-29,2000-05-20,x22nd.week,8.0
4581,Sisqo,Thong Song,4:05,Rock,2000-01-29,2000-05-20,x23rd.week,13.0
4582,Sisqo,Thong Song,4:05,Rock,2000-01-29,2000-05-20,x24th.week,17.0
4583,Sisqo,Thong Song,4:05,Rock,2000-01-29,2000-05-20,x25th.week,24.0
4584,Sisqo,Thong Song,4:05,Rock,2000-01-29,2000-05-20,x26th.week,31.0
4585,Sisqo,Thong Song,4:05,Rock,2000-01-29,2000-05-20,x27th.week,43.0
4586,Sisqo,Thong Song,4:05,Rock,2000-01-29,2000-05-20,x28th.week,46.0
4587,Fragma,Toca's Miracle,3:22,R&B,2000-10-28,2000-10-28,x1st.week,99.0
4588,Joe,Treat Her Like A Lady,4:12,Rock,2000-08-05,2000-08-19,x1st.week,77.0
4589,Joe,Treat Her Like A Lady,4:12,Rock,2000-08-05,2000-08-19,x2nd.week,75.0
4590,Joe,Treat Her Like A Lady,4:12,Rock,2000-08-05,2000-08-19,x3rd.week,63.0
4591,Joe,Treat Her Like A Lady,4:12,Rock,2000-08-05,2000-08-19,x4th.week,63.0
4592,Joe,Treat Her Like A Lady,4:12,Rock,2000-08-05,2000-08-19,x5th.week,69.0
4593,Joe,Treat Her Like A Lady,4:12,Rock,2000-08-05,2000-08-19,x6th.week,64.0
4594,Joe,Treat Her Like A Lady,4:12,Rock,2000-08-05,2000-08-19,x7th.week,68.0
4595,Joe,Treat Her Like A Lady,4:12,Rock,2000-08-05,2000-08-19,x8th.week,67.0
4596,Joe,Treat Her Like A Lady,4:12,Rock,2000-08-05,2000-08-19,x9th.week,72.0
4597,Joe,Treat Her Like A Lady,4:12,Rock,2000-08-05,2000-08-19,x10th.week,79.0
4598,Joe,Treat Her Like A Lady,4:12,Rock,2000-08-05,2000-08-19,x11th.week,78.0
4599,Joe,Treat Her Like A Lady,4:12,Rock,2000-08-05,2000-08-19,x12th.week,84.0
4600,Joe,Treat Her Like A Lady,4:12,Rock,2000-08-05,2000-08-19,x13th.week,85.0
4601,Joe,Treat Her Like A Lady,4:12,Rock,2000-08-05,2000-08-19,x14th.week,90.0
4602,Joe,Treat Her Like A Lady,4:12,Rock,2000-08-05,2000-08-19,x15th.week,89.0
4603,Joe,Treat Her Like A Lady,4:12,Rock,2000-08-05,2000-08-19,x16th.week,99.0
4604,Joe,Treat Her Like A Lady,4:12,Rock,2000-08-05,2000-08-19,x17th.week,100.0
4605,"Bega, Lou",Tricky Tricky ,3:23,Rock,2000-01-29,2000-02-05,x1st.week,75.0
4606,"Bega, Lou",Tricky Tricky ,3:23,Rock,2000-01-29,2000-02-05,x2nd.week,74.0
4607,"Bega, Lou",Tricky Tricky ,3:23,Rock,2000-01-29,2000-02-05,x3rd.week,87.0
4608,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,x1st.week,59.0
4609,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,x2nd.week,53.0
4610,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,x3rd.week,38.0
4611,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,x4th.week,28.0
4612,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,x5th.week,21.0
4613,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,x6th.week,18.0
4614,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,x7th.week,16.0
4615,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,x8th.week,14.0
4616,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,x9th.week,12.0
4617,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,x10th.week,10.0
4618,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,x11th.week,9.0
4619,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,x12th.week,8.0
4620,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,x13th.week,6.0
4621,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,x14th.week,1.0
4622,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,x15th.week,2.0
4623,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,x16th.week,2.0
4624,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,x17th.week,2.0
4625,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,x18th.week,2.0
4626,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,x19th.week,3.0
4627,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,x20th.week,4.0
4628,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,x21st.week,5.0
4629,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,x22nd.week,5.0
4630,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,x23rd.week,6.0
4631,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,x24th.week,9.0
4632,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,x25th.week,13.0
4633,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,x26th.week,14.0
4634,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,x27th.week,16.0
4635,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,x28th.week,23.0
4636,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,x29th.week,22.0
4637,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,x30th.week,33.0
4638,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,x31st.week,36.0
4639,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,x32nd.week,43.0
4640,Kumbia Kings,U Don't Love Me,3:50,R&B,2000-03-04,2000-03-18,x1st.week,81.0
4641,Kumbia Kings,U Don't Love Me,3:50,R&B,2000-03-04,2000-03-18,x2nd.week,64.0
4642,Kumbia Kings,U Don't Love Me,3:50,R&B,2000-03-04,2000-03-18,x3rd.week,62.0
4643,Kumbia Kings,U Don't Love Me,3:50,R&B,2000-03-04,2000-03-18,x4th.week,67.0
4644,Kumbia Kings,U Don't Love Me,3:50,R&B,2000-03-04,2000-03-18,x5th.week,70.0
4645,Kumbia Kings,U Don't Love Me,3:50,R&B,2000-03-04,2000-03-18,x6th.week,70.0
4646,Kumbia Kings,U Don't Love Me,3:50,R&B,2000-03-04,2000-03-18,x7th.week,75.0
4647,Kumbia Kings,U Don't Love Me,3:50,R&B,2000-03-04,2000-03-18,x8th.week,87.0
4648,Kumbia Kings,U Don't Love Me,3:50,R&B,2000-03-04,2000-03-18,x9th.week,89.0
4649,Kumbia Kings,U Don't Love Me,3:50,R&B,2000-03-04,2000-03-18,x10th.week,100.0
4650,Juvenile,U Understand,3:51,Rap,2000-02-05,2000-02-12,x1st.week,85.0
4651,Juvenile,U Understand,3:51,Rap,2000-02-05,2000-02-12,x2nd.week,83.0
4652,Juvenile,U Understand,3:51,Rap,2000-02-05,2000-02-12,x3rd.week,100.0
4653,Juvenile,U Understand,3:51,Rap,2000-02-05,2000-02-12,x4th.week,98.0
4654,Juvenile,U Understand,3:51,Rap,2000-02-05,2000-02-12,x5th.week,97.0
4655,Juvenile,U Understand,3:51,Rap,2000-02-05,2000-02-12,x6th.week,96.0
4656,"Davidson, Clay",Unconditional,3:56,Country,2000-03-25,2000-06-17,x1st.week,97.0
4657,"Davidson, Clay",Unconditional,3:56,Country,2000-03-25,2000-06-17,x2nd.week,97.0
4658,"Davidson, Clay",Unconditional,3:56,Country,2000-03-25,2000-06-17,x3rd.week,97.0
4659,"Davidson, Clay",Unconditional,3:56,Country,2000-03-25,2000-06-17,x4th.week,90.0
4660,"Davidson, Clay",Unconditional,3:56,Country,2000-03-25,2000-06-17,x5th.week,83.0
4661,"Davidson, Clay",Unconditional,3:56,Country,2000-03-25,2000-06-17,x6th.week,78.0
4662,"Davidson, Clay",Unconditional,3:56,Country,2000-03-25,2000-06-17,x7th.week,74.0
4663,"Davidson, Clay",Unconditional,3:56,Country,2000-03-25,2000-06-17,x8th.week,69.0
4664,"Davidson, Clay",Unconditional,3:56,Country,2000-03-25,2000-06-17,x9th.week,60.0
4665,"Davidson, Clay",Unconditional,3:56,Country,2000-03-25,2000-06-17,x10th.week,56.0
4666,"Davidson, Clay",Unconditional,3:56,Country,2000-03-25,2000-06-17,x11th.week,54.0
4667,"Davidson, Clay",Unconditional,3:56,Country,2000-03-25,2000-06-17,x12th.week,50.0
4668,"Davidson, Clay",Unconditional,3:56,Country,2000-03-25,2000-06-17,x13th.week,49.0
4669,"Davidson, Clay",Unconditional,3:56,Country,2000-03-25,2000-06-17,x14th.week,55.0
4670,"Davidson, Clay",Unconditional,3:56,Country,2000-03-25,2000-06-17,x15th.week,52.0
4671,"Davidson, Clay",Unconditional,3:56,Country,2000-03-25,2000-06-17,x16th.week,51.0
4672,"Davidson, Clay",Unconditional,3:56,Country,2000-03-25,2000-06-17,x17th.week,51.0
4673,"Davidson, Clay",Unconditional,3:56,Country,2000-03-25,2000-06-17,x18th.week,62.0
4674,"Davidson, Clay",Unconditional,3:56,Country,2000-03-25,2000-06-17,x19th.week,63.0
4675,"Davidson, Clay",Unconditional,3:56,Country,2000-03-25,2000-06-17,x20th.week,83.0
4676,D'Angelo,Untitled (How Does It Feel),7:10,R&B,2000-01-22,2000-02-19,x1st.week,77.0
4677,D'Angelo,Untitled (How Does It Feel),7:10,R&B,2000-01-22,2000-02-19,x2nd.week,56.0
4678,D'Angelo,Untitled (How Does It Feel),7:10,R&B,2000-01-22,2000-02-19,x3rd.week,35.0
4679,D'Angelo,Untitled (How Does It Feel),7:10,R&B,2000-01-22,2000-02-19,x4th.week,26.0
4680,D'Angelo,Untitled (How Does It Feel),7:10,R&B,2000-01-22,2000-02-19,x5th.week,25.0
4681,D'Angelo,Untitled (How Does It Feel),7:10,R&B,2000-01-22,2000-02-19,x6th.week,25.0
4682,D'Angelo,Untitled (How Does It Feel),7:10,R&B,2000-01-22,2000-02-19,x7th.week,28.0
4683,D'Angelo,Untitled (How Does It Feel),7:10,R&B,2000-01-22,2000-02-19,x8th.week,28.0
4684,D'Angelo,Untitled (How Does It Feel),7:10,R&B,2000-01-22,2000-02-19,x9th.week,31.0
4685,D'Angelo,Untitled (How Does It Feel),7:10,R&B,2000-01-22,2000-02-19,x10th.week,35.0
4686,D'Angelo,Untitled (How Does It Feel),7:10,R&B,2000-01-22,2000-02-19,x11th.week,39.0
4687,D'Angelo,Untitled (How Does It Feel),7:10,R&B,2000-01-22,2000-02-19,x12th.week,44.0
4688,D'Angelo,Untitled (How Does It Feel),7:10,R&B,2000-01-22,2000-02-19,x13th.week,51.0
4689,D'Angelo,Untitled (How Does It Feel),7:10,R&B,2000-01-22,2000-02-19,x14th.week,60.0
4690,D'Angelo,Untitled (How Does It Feel),7:10,R&B,2000-01-22,2000-02-19,x15th.week,73.0
4691,D'Angelo,Untitled (How Does It Feel),7:10,R&B,2000-01-22,2000-02-19,x16th.week,79.0
4692,D'Angelo,Untitled (How Does It Feel),7:10,R&B,2000-01-22,2000-02-19,x17th.week,94.0
4693,"Paisley, Brad",We Danced,3:45,Country,2000-10-14,2000-12-16,x1st.week,71.0
4694,"Paisley, Brad",We Danced,3:45,Country,2000-10-14,2000-12-16,x2nd.week,68.0
4695,"Paisley, Brad",We Danced,3:45,Country,2000-10-14,2000-12-16,x3rd.week,52.0
4696,"Paisley, Brad",We Danced,3:45,Country,2000-10-14,2000-12-16,x4th.week,52.0
4697,"Paisley, Brad",We Danced,3:45,Country,2000-10-14,2000-12-16,x5th.week,45.0
4698,"Paisley, Brad",We Danced,3:45,Country,2000-10-14,2000-12-16,x6th.week,42.0
4699,"Paisley, Brad",We Danced,3:45,Country,2000-10-14,2000-12-16,x7th.week,39.0
4700,"Paisley, Brad",We Danced,3:45,Country,2000-10-14,2000-12-16,x8th.week,34.0
4701,"Paisley, Brad",We Danced,3:45,Country,2000-10-14,2000-12-16,x9th.week,34.0
4702,"Paisley, Brad",We Danced,3:45,Country,2000-10-14,2000-12-16,x10th.week,29.0
4703,"Paisley, Brad",We Danced,3:45,Country,2000-10-14,2000-12-16,x11th.week,36.0
4704,"Paisley, Brad",We Danced,3:45,Country,2000-10-14,2000-12-16,x12th.week,42.0
4705,"Paisley, Brad",We Danced,3:45,Country,2000-10-14,2000-12-16,x13th.week,55.0
4706,"Paisley, Brad",We Danced,3:45,Country,2000-10-14,2000-12-16,x14th.week,53.0
4707,"Paisley, Brad",We Danced,3:45,Country,2000-10-14,2000-12-16,x15th.week,57.0
4708,"Paisley, Brad",We Danced,3:45,Country,2000-10-14,2000-12-16,x16th.week,64.0
4709,"Paisley, Brad",We Danced,3:45,Country,2000-10-14,2000-12-16,x17th.week,72.0
4710,"Paisley, Brad",We Danced,3:45,Country,2000-10-14,2000-12-16,x18th.week,84.0
4711,"Paisley, Brad",We Danced,3:45,Country,2000-10-14,2000-12-16,x19th.week,83.0
4712,"Paisley, Brad",We Danced,3:45,Country,2000-10-14,2000-12-16,x20th.week,86.0
4713,LFO,West Side Story,3:27,Rock,2000-08-05,2000-08-12,x1st.week,96.0
4714,LFO,West Side Story,3:27,Rock,2000-08-05,2000-08-12,x2nd.week,84.0
4715,LFO,West Side Story,3:27,Rock,2000-08-05,2000-08-12,x3rd.week,88.0
4716,LFO,West Side Story,3:27,Rock,2000-08-05,2000-08-12,x4th.week,96.0
4717,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,x1st.week,71.0
4718,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,x2nd.week,51.0
4719,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,x3rd.week,28.0
4720,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,x4th.week,18.0
4721,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,x5th.week,13.0
4722,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,x6th.week,13.0
4723,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,x7th.week,11.0
4724,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,x8th.week,1.0
4725,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,x9th.week,1.0
4726,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,x10th.week,2.0
4727,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,x11th.week,2.0
4728,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,x12th.week,3.0
4729,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,x13th.week,3.0
4730,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,x14th.week,4.0
4731,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,x15th.week,12.0
4732,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,x16th.week,11.0
4733,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,x17th.week,13.0
4734,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,x18th.week,15.0
4735,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,x19th.week,18.0
4736,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,x20th.week,20.0
4737,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,x21st.week,30.0
4738,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,x22nd.week,40.0
4739,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,x23rd.week,39.0
4740,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,x24th.week,44.0
4741,Lonestar,What About Now,3:30,Country,2000-06-10,2000-08-19,x1st.week,78.0
4742,Lonestar,What About Now,3:30,Country,2000-06-10,2000-08-19,x2nd.week,72.0
4743,Lonestar,What About Now,3:30,Country,2000-06-10,2000-08-19,x3rd.week,66.0
4744,Lonestar,What About Now,3:30,Country,2000-06-10,2000-08-19,x4th.week,64.0
4745,Lonestar,What About Now,3:30,Country,2000-06-10,2000-08-19,x5th.week,56.0
4746,Lonestar,What About Now,3:30,Country,2000-06-10,2000-08-19,x6th.week,50.0
4747,Lonestar,What About Now,3:30,Country,2000-06-10,2000-08-19,x7th.week,47.0
4748,Lonestar,What About Now,3:30,Country,2000-06-10,2000-08-19,x8th.week,39.0
4749,Lonestar,What About Now,3:30,Country,2000-06-10,2000-08-19,x9th.week,37.0
4750,Lonestar,What About Now,3:30,Country,2000-06-10,2000-08-19,x10th.week,34.0
4751,Lonestar,What About Now,3:30,Country,2000-06-10,2000-08-19,x11th.week,30.0
4752,Lonestar,What About Now,3:30,Country,2000-06-10,2000-08-19,x12th.week,30.0
4753,Lonestar,What About Now,3:30,Country,2000-06-10,2000-08-19,x13th.week,35.0
4754,Lonestar,What About Now,3:30,Country,2000-06-10,2000-08-19,x14th.week,36.0
4755,Lonestar,What About Now,3:30,Country,2000-06-10,2000-08-19,x15th.week,37.0
4756,Lonestar,What About Now,3:30,Country,2000-06-10,2000-08-19,x16th.week,43.0
4757,Lonestar,What About Now,3:30,Country,2000-06-10,2000-08-19,x17th.week,54.0
4758,Lonestar,What About Now,3:30,Country,2000-06-10,2000-08-19,x18th.week,60.0
4759,Lonestar,What About Now,3:30,Country,2000-06-10,2000-08-19,x19th.week,61.0
4760,Lonestar,What About Now,3:30,Country,2000-06-10,2000-08-19,x20th.week,69.0
4761,"McEntire, Reba",What Do You Say,3:26,Country,1999-10-30,2000-01-29,x1st.week,88.0
4762,"McEntire, Reba",What Do You Say,3:26,Country,1999-10-30,2000-01-29,x2nd.week,76.0
4763,"McEntire, Reba",What Do You Say,3:26,Country,1999-10-30,2000-01-29,x3rd.week,71.0
4764,"McEntire, Reba",What Do You Say,3:26,Country,1999-10-30,2000-01-29,x4th.week,71.0
4765,"McEntire, Reba",What Do You Say,3:26,Country,1999-10-30,2000-01-29,x5th.week,69.0
4766,"McEntire, Reba",What Do You Say,3:26,Country,1999-10-30,2000-01-29,x6th.week,63.0
4767,"McEntire, Reba",What Do You Say,3:26,Country,1999-10-30,2000-01-29,x7th.week,56.0
4768,"McEntire, Reba",What Do You Say,3:26,Country,1999-10-30,2000-01-29,x8th.week,51.0
4769,"McEntire, Reba",What Do You Say,3:26,Country,1999-10-30,2000-01-29,x9th.week,46.0
4770,"McEntire, Reba",What Do You Say,3:26,Country,1999-10-30,2000-01-29,x10th.week,46.0
4771,"McEntire, Reba",What Do You Say,3:26,Country,1999-10-30,2000-01-29,x11th.week,53.0
4772,"McEntire, Reba",What Do You Say,3:26,Country,1999-10-30,2000-01-29,x12th.week,43.0
4773,"McEntire, Reba",What Do You Say,3:26,Country,1999-10-30,2000-01-29,x13th.week,33.0
4774,"McEntire, Reba",What Do You Say,3:26,Country,1999-10-30,2000-01-29,x14th.week,31.0
4775,"McEntire, Reba",What Do You Say,3:26,Country,1999-10-30,2000-01-29,x15th.week,34.0
4776,"McEntire, Reba",What Do You Say,3:26,Country,1999-10-30,2000-01-29,x16th.week,41.0
4777,"McEntire, Reba",What Do You Say,3:26,Country,1999-10-30,2000-01-29,x17th.week,50.0
4778,"McEntire, Reba",What Do You Say,3:26,Country,1999-10-30,2000-01-29,x18th.week,60.0
4779,"McEntire, Reba",What Do You Say,3:26,Country,1999-10-30,2000-01-29,x19th.week,68.0
4780,"McEntire, Reba",What Do You Say,3:26,Country,1999-10-30,2000-01-29,x20th.week,71.0
4781,"Chesney, Kenny",What I Need To Do,4:05,Country,2000-04-01,2000-06-10,x1st.week,79.0
